Good-MathPreconditions,NPE-Hello,Good-Quantiles,NPE-DefaultIntervalCategoryDataset,NPE-CollatingIterator,NPE-BisectionSolver,Good-Predicates,Good-PairedStatsAccumulator,NPE-FilterListIterator,Good-MacHashFunction,NPE-DETECT_CYCLE,Good-LongMath,NPE-ContentDispositionFilter,Good-Preconditions,Good-Murmur3_32HashFunction,Good-PrimitiveSink,Good-LongAdder,NPE-ArgumentMatchingTool,Good-Murmur3_128HashFunction,NPE-ClassUtilsTest,Good-SmallCharMatcher,Good-StandardSystemProperty,NPE-Invocation,Good-Splitter,NPE-CategoryPlot,NPE-ExceptionThrower,NPE-ClassUtils,NPE-LocaleUtils,Good-Present,NPE-DETECT_CYCLE_TEST,NPE-BundleRevisionImpl,NPE-ExceptionClient,Good-MessageDigestHashFunction,Good-PairedStats,NPE-DatasetUtilities,Good-Stats
0.27823894767108237,0.24727964157140736,0.2763879547106768,0.3412205697547456,0.19548558664616433,0.23516200845275437,0.12033045017924215,0.17772570149386313,0.28853266068497285,0.20050914428686195,1.0,0.02052869549710512,0.15936574901110467,0.2532260850965177,0.15762487087955568,0.25727449557517,0.16268439538478585,0.332984422710635,0.19983825898323815,0.3462176331635267,0.3302219387590388,0.25331837747660146,0.10168462358513719,0.20032312736760272,0.15013200067723487,0.23590029226678544,0.3795843939910848,0.28273401361019523,0.28618746023762576,0.4938386187144068,0.25521623350918987,0.29939500644754147,0.10477459789328403,0.1415092603703494,0.3076351793560861,0.2121679908756866
0.2502420628685925,0.049550440973247456,0.38111177376891536,-0.0030356990435222997,0.24241770743456192,0.21002817901030746,0.10644360222990146,0.1982736554451895,0.17334733362888777,0.2569579500702419,0.02052869549710512,1.0,0.274328654894632,0.08609698182201908,0.17912702598739505,0.11239765912485256,0.2827954481371211,0.19025659359233815,0.2796305336880721,0.005284080438184402,0.16075668152796596,0.10046876404642091,0.25405810313266586,0.16794077986557443,0.11910529193078623,0.10264208374809014,0.08469722974042182,0.20371564608113046,0.2262184249460658,0.1506711008085081,0.14125499954628018,0.07263837149446706,0.14887213214638917,0.31854202272811616,0.23608136083308362,0.18622789863634392
0.14155334521861251,0.22913727159219355,0.22977384016305458,0.24788942332511266,0.28833857393871676,0.16380499856239228,0.31522370872937255,0.13221173974380507,0.19567407830188965,0.16624147515446053,0.15936574901110467,0.274328654894632,1.0,0.18316369481028016,0.3606717641296706,0.13630591147328974,0.16905676529008762,0.2530646260548155,0.30004113533570065,0.16904919854000156,0.06452942105146875,0.13687882928199635,0.41216820148695543,0.20976309687594652,0.16978649094209197,-0.029062242031736796,0.26610626256247016,0.2192906110241697,0.16988164351500368,0.3048098436655673,0.16158448841759787,0.07796154699776281,0.23056172900034055,0.4032663658685438,0.2893433299451782,0.2316423669493919
0.4323744692542083,0.3016688861006519,0.206671326828612,0.2927973369963679,0.09321070173960233,0.16098802251697453,0.10075819993633783,0.34313881274848235,0.28302204097341177,0.2660780767889843,0.2532260850965177,0.08609698182201908,0.18316369481028016,1.0,0.2711207910751189,0.2141028008135345,0.18434885696901182,0.2815573566707892,0.2824629434150405,0.12945256484060796,0.2447126331548113,0.3924579983425023,0.07864987335862361,0.14523078074607976,0.09794130843855842,0.21369888814520144,0.22731686554715091,0.25130037150620244,0.21525762976360197,0.22575019285693798,0.19393865622117068,0.23042513688657085,0.17140248539090497,0.3395099650840514,0.2062723182777797,0.27262609539797955
0.0958110775527643,0.2395526076667287,0.18779117491884212,0.33661556725040576,0.2500915391505256,0.07922933430131207,0.2134545477194456,0.24525355249636005,0.19929456667600498,0.2804672709227427,0.15762487087955568,0.17912702598739505,0.3606717641296706,0.2711207910751189,1.0,0.3705673209357774,0.32650564697202245,0.1328710346731401,0.6349414422961693,0.13877047316822366,0.2526203140931067,0.05627191302823442,0.15738866901169957,0.22442077385971926,0.26366238716670976,0.06688769343224399,0.1973052919973548,0.1781553516886164,0.15954714258699054,0.21006513072745547,0.22437559081608627,0.0724659681812414,0.332554584870018,0.4051012309974724,0.22207450486728764,0.21453580465649436
0.24902194577709347,0.14346389461495912,0.09794710969122966,0.4007032769275487,0.39386347838553637,0.2524534731020851,0.1731726181455031,0.26097822489906775,0.1718167048068615,0.37258131934531913,0.25727449557517,0.11239765912485256,0.13630591147328974,0.2141028008135345,0.3705673209357774,1.0,0.14009782017507355,0.4046066631567071,0.17455721347071684,0.16904401647403222,0.4037907382369875,0.05644115050090104,0.24332783284420278,0.2658780789904469,0.1860063686561657,0.20716042315821825,0.34827076864216355,0.1443787441767751,0.18429551671764544,0.34201074621677385,0.3748753319196787,0.24254136151848404,0.2830346404082179,0.19187658425087273,0.14777828531206694,0.20512622368047884
0.29211116376925883,0.1325561216147022,0.24867470817289905,0.15997234758665857,0.2500284700211327,0.27901879504322824,0.20683160286190927,0.2811992271300997,0.1776318769051286,0.26392791221826906,0.16268439538478585,0.2827954481371211,0.16905676529008762,0.18434885696901182,0.32650564697202245,0.14009782017507355,1.0,0.04271000315733131,0.47384268010871833,0.20181905345684803,0.23826200170619605,0.09993563605150702,0.19142187591911364,0.19855521289680422,0.16153499539980265,0.04331187751713539,0.15957529050738872,0.2928858223690374,0.3356870752320411,0.19580035860157996,0.19259548687676276,0.07788720442769048,0.26237447001767245,0.3809856911300846,0.2148610963965787,0.3008356897825011
0.2995037750058128,0.26338732250837826,0.18965723822492941,0.3126363004752619,0.23258154742349046,0.1858353350273112,0.13936373623558496,0.13008501304768572,0.2298388410619786,0.3462991655792913,0.332984422710635,0.19025659359233815,0.2530646260548155,0.2815573566707892,0.1328710346731401,0.4046066631567071,0.04271000315733131,1.0,0.16168896539088629,0.2521948925610026,0.35281460714616175,0.27766139418339497,0.18688617970870958,0.15211121295691188,0.21639439353488055,0.1252461054338675,0.2998351528315282,0.4055836671864732,0.3418320796151266,0.36683223497434314,0.19834565373557178,0.20516451363851196,0.1907004666538532,0.20371395881469545,0.20113789836129314,0.2774337178511197
0.21490876155613126,0.29121705953623533,0.2736579238834551,0.2510543637034993,0.26541105997156667,0.22191036960414134,0.30524965108739366,0.33567102083517275,0.15725214132797638,0.40318067230006105,0.19983825898323815,0.2796305336880721,0.30004113533570065,0.2824629434150405,0.6349414422961693,0.17455721347071684,0.47384268010871833,0.16168896539088629,1.0,0.21436595581836682,0.1865005159160391,0.24560718125829806,0.23151702629993587,0.24338673282864165,0.16086873858191852,0.088339795412407,0.19090732215726414,0.25204020915281533,0.32927384476771104,0.3163907212425503,0.2917837218578878,0.08198889928202724,0.38537984236287137,0.5746311461961231,0.3104374759636779,0.20040921399874068
0.14830989778253156,0.2084613582958852,0.11565429268223693,0.2480727966588142,0.3545798279759669,0.21025225658629276,0.2756037535154179,0.29158883560721516,0.28761299242100724,0.20273819195139353,0.3462176331635267,0.005284080438184402,0.16904919854000156,0.12945256484060796,0.13877047316822366,0.16904401647403222,0.20181905345684803,0.2521948925610026,0.21436595581836682,1.0,0.32483153752436933,0.27953720277033023,0.0942257083544823,0.0750214547419028,0.06337611850806635,0.19421367738799566,0.2954028062130578,0.1427737401611182,0.30427709659422497,0.30218785569270146,0.22811148787960422,0.4534409461994038,0.1814895484854555,0.23239380586998692,0.19235946634826862,0.08314982238761148
0.253079236228428,0.16662197822713143,0.11823364918874812,0.11978966836201477,0.33035002703989047,0.10716639856320187,0.11341738300857584,0.14238542056803916,0.37647568450870716,0.1430414401893887,0.3302219387590388,0.16075668152796596,0.06452942105146875,0.2447126331548113,0.2526203140931067,0.4037907382369875,0.23826200170619605,0.35281460714616175,0.1865005159160391,0.32483153752436933,1.0,0.11015074389106694,0.12493628368791476,0.29201561602321247,0.07047918779317075,0.22752148570842756,0.40928599637464524,0.24426304278679656,0.22896271360510323,0.33046900742540763,0.32229125584959006,0.2801562449226662,0.0774066321159328,0.1796256513993828,0.08730274918421288,0.2315286529591385
0.2410654663293028,0.14057863579779317,0.19540255429671383,0.054417388438559255,0.11035799779182798,0.2194934031629927,0.3053722504224714,0.17653348952015613,0.01774398139569744,0.18929763569696711,0.25331837747660146,0.10046876404642091,0.13687882928199635,0.3924579983425023,0.05627191302823442,0.05644115050090104,0.09993563605150702,0.27766139418339497,0.24560718125829806,0.27953720277033023,0.11015074389106694,1.0,-0.03057446397757868,0.13580286555974697,0.07674343959912167,0.1948265178130697,0.19825461124941124,0.12678938776360182,0.3940170669358185,0.10970675053323631,0.12654858830039173,0.22770664888916436,0.07639554759360079,0.2369654008722606,0.1069361117927925,0.11459920432764104
0.07561363121694298,0.18274059681705557,0.08433951076549395,0.18900311630097355,0.2817365121306017,0.19734859006587202,0.1539598905482873,0.15437358092828513,0.2220666305257355,0.2495944956504954,0.10168462358513719,0.25405810313266586,0.41216820148695543,0.07864987335862361,0.15738866901169957,0.24332783284420278,0.19142187591911364,0.18688617970870958,0.23151702629993587,0.0942257083544823,0.12493628368791476,-0.03057446397757868,1.0,0.11765905377496133,0.03512229649593934,-0.05563611870192031,0.209264513635685,0.2432012832746192,0.2224723913349168,0.23723370523665577,0.3489865311029786,-0.016874354467621977,0.25917597374423784,0.24037334068751515,0.31403563285062375,0.21808258474901066
0.20802037977650412,0.07454774673294384,0.3383440744472146,0.19587682153857833,0.27105919743264595,0.1580503355789854,0.3195938104961036,0.23076509390073097,0.19123130135658595,0.23043691853439208,0.20032312736760272,0.16794077986557443,0.20976309687594652,0.14523078074607976,0.22442077385971926,0.2658780789904469,0.19855521289680422,0.15211121295691188,0.24338673282864165,0.0750214547419028,0.29201561602321247,0.13580286555974697,0.11765905377496133,1.0,-0.0018185767988589951,0.158232746017835,0.2966337986152028,0.36774228693875366,0.17897594218955437,0.298121856165659,0.32283539778084647,0.06815370197108428,0.016407165388597433,0.22099902524950576,0.11558565135145515,0.13647839249667493
0.05238587587296506,0.16581339668434714,0.0458931466407243,0.2600586107416514,0.13852929643570633,0.01338831741307811,0.10610956797380677,0.14648640456101736,0.18723002714240078,0.2374204423427415,0.15013200067723487,0.11910529193078623,0.16978649094209197,0.09794130843855842,0.26366238716670976,0.1860063686561657,0.16153499539980265,0.21639439353488055,0.16086873858191852,0.06337611850806635,0.07047918779317075,0.07674343959912167,0.03512229649593934,-0.0018185767988589951,1.0,0.0313769878717689,0.08854877437774122,0.1496038217514688,0.06021895540386746,0.1380060585613785,0.01962214431221665,0.1384137879601579,0.24346281298146633,0.03481909986033582,0.22581569700294835,0.050807732503797554
0.2671683358756154,0.15787426230657242,0.1452432964836461,0.15500717643067652,0.07529578933827852,0.0594328718870103,0.014069623838289358,0.24363274080749742,0.03260801915924738,0.08752795187323703,0.23590029226678544,0.10264208374809014,-0.029062242031736796,0.21369888814520144,0.06688769343224399,0.20716042315821825,0.04331187751713539,0.1252461054338675,0.088339795412407,0.19421367738799566,0.22752148570842756,0.1948265178130697,-0.05563611870192031,0.158232746017835,0.0313769878717689,1.0,0.15003026408918563,0.07642912943673352,0.02859611894715941,0.32711378848331596,0.1619125918779566,0.5255336116379536,-0.04387998229524692,-0.010387230470498388,0.04068065505176832,-0.09956213002741987
0.25589202248076237,0.1532359744285272,0.16603295288480302,0.24752075640540494,0.3526702996674833,0.16928046701306965,0.22478387558012314,0.10088656988268463,0.3077590774805774,0.1853469082915703,0.3795843939910848,0.08469722974042182,0.26610626256247016,0.22731686554715091,0.1973052919973548,0.34827076864216355,0.15957529050738872,0.2998351528315282,0.19090732215726414,0.2954028062130578,0.40928599637464524,0.19825461124941124,0.209264513635685,0.2966337986152028,0.08854877437774122,0.15003026408918563,1.0,0.2778780802873033,0.2674582694521177,0.41808108542041145,0.19307671331200282,0.1817816216137993,0.1421085395425652,0.20627973520889953,-0.008264451422556718,0.18979943739370853
0.22161754599586814,0.05049904208109257,0.1780376967881223,0.2937299678075169,0.16461083781313257,0.14963286028419676,0.1426378550329901,0.28074435868293013,0.2955028708971874,0.374337253190121,0.28273401361019523,0.20371564608113046,0.2192906110241697,0.25130037150620244,0.1781553516886164,0.1443787441767751,0.2928858223690374,0.4055836671864732,0.25204020915281533,0.1427737401611182,0.24426304278679656,0.12678938776360182,0.2432012832746192,0.36774228693875366,0.1496038217514688,0.07642912943673352,0.2778780802873033,1.0,0.32629921801800166,0.3470973220391973,0.09031581348044226,0.054500241147331985,0.26565510791937785,0.27148844059455146,0.1914441334530821,0.17243810947598492
0.25712404987626347,0.05674094094312143,0.38264684473254706,0.26957334200610883,0.2749280754286836,0.17033901315033173,0.3004792054202041,0.3317073734550742,0.2173613573297437,0.4808376373645842,0.28618746023762576,0.2262184249460658,0.16988164351500368,0.21525762976360197,0.15954714258699054,0.18429551671764544,0.3356870752320411,0.3418320796151266,0.32927384476771104,0.30427709659422497,0.22896271360510323,0.3940170669358185,0.2224723913349168,0.17897594218955437,0.06021895540386746,0.02859611894715941,0.2674582694521177,0.32629921801800166,1.0,0.25130620588408914,0.26302439557846435,0.1831855435417309,0.44261788687094317,0.5615319465797727,0.18592358369293227,0.46349900273920985
0.33621972026223523,0.5041207012961172,0.2652261031497387,0.205198243664527,0.2991047519187079,0.26079739626951026,0.1738605408274031,0.3266768228525515,0.35208667686632733,0.2521252909599443,0.4938386187144068,0.1506711008085081,0.3048098436655673,0.22575019285693798,0.21006513072745547,0.34201074621677385,0.19580035860157996,0.36683223497434314,0.3163907212425503,0.30218785569270146,0.33046900742540763,0.10970675053323631,0.23723370523665577,0.298121856165659,0.1380060585613785,0.32711378848331596,0.41808108542041145,0.3470973220391973,0.25130620588408914,1.0,0.2684898662271825,0.44331626826295,0.23557209434265103,0.34430577704835474,0.19676782347671806,0.08751396183664473
0.07139674222270209,0.2565695076112442,0.3655275563443161,0.36291101724978736,0.28700643881872256,0.1328180649536692,0.1727207448782293,0.14096184902815012,0.30609695438839046,0.15701863233848368,0.25521623350918987,0.14125499954628018,0.16158448841759787,0.19393865622117068,0.22437559081608627,0.3748753319196787,0.19259548687676276,0.19834565373557178,0.2917837218578878,0.22811148787960422,0.32229125584959006,0.12654858830039173,0.3489865311029786,0.32283539778084647,0.01962214431221665,0.1619125918779566,0.19307671331200282,0.09031581348044226,0.26302439557846435,0.2684898662271825,1.0,0.1663205773119374,0.07965527401557493,0.2880869408882001,0.1402149979795948,0.2162573246847036
0.2751559314880958,0.2423061115450833,0.14757432103608958,0.15408919533651932,0.2792789631703172,0.11802285299159765,0.0017637386428103197,0.3219643700645678,0.16806572141045972,0.1330684356275198,0.29939500644754147,0.07263837149446706,0.07796154699776281,0.23042513688657085,0.0724659681812414,0.24254136151848404,0.07788720442769048,0.20516451363851196,0.08198889928202724,0.4534409461994038,0.2801562449226662,0.22770664888916436,-0.016874354467621977,0.06815370197108428,0.1384137879601579,0.5255336116379536,0.1817816216137993,0.054500241147331985,0.1831855435417309,0.44331626826295,0.1663205773119374,1.0,0.06779965719549574,0.07012954282366268,0.13245719631907782,-0.05958084683775766
0.21752753358232058,0.26375846933446,0.06399390446634112,0.3083220568008189,0.26667947711813245,0.24264232876687064,0.2195445157506618,0.291554218225892,0.28044802484344844,0.7640603227798541,0.10477459789328403,0.14887213214638917,0.23056172900034055,0.17140248539090497,0.332554584870018,0.2830346404082179,0.26237447001767245,0.1907004666538532,0.38537984236287137,0.1814895484854555,0.0774066321159328,0.07639554759360079,0.25917597374423784,0.016407165388597433,0.24346281298146633,-0.04387998229524692,0.1421085395425652,0.26565510791937785,0.44261788687094317,0.23557209434265103,0.07965527401557493,0.06779965719549574,1.0,0.36032400839111123,0.2654658700590209,0.16854534000414212
0.2640116005523011,0.23543660627101093,0.45822277258345423,0.17347796855164044,0.3462534411126358,0.21295200956258686,0.39532986125147884,0.5146072881325359,0.31847984006300045,0.34294169131475816,0.1415092603703494,0.31854202272811616,0.4032663658685438,0.3395099650840514,0.4051012309974724,0.19187658425087273,0.3809856911300846,0.20371395881469545,0.5746311461961231,0.23239380586998692,0.1796256513993828,0.2369654008722606,0.24037334068751515,0.22099902524950576,0.03481909986033582,-0.010387230470498388,0.20627973520889953,0.27148844059455146,0.5615319465797727,0.34430577704835474,0.2880869408882001,0.07012954282366268,0.36032400839111123,1.0,0.19553867987921347,0.5593802972605643
0.2700855861417921,0.2512525297319006,0.15966898784881223,0.3331809263322818,0.2587270576940157,0.29188186280691264,0.08734612958147703,0.18019435884218382,0.2031454977274193,0.24844945363059256,0.3076351793560861,0.23608136083308362,0.2893433299451782,0.2062723182777797,0.22207450486728764,0.14777828531206694,0.2148610963965787,0.20113789836129314,0.3104374759636779,0.19235946634826862,0.08730274918421288,0.1069361117927925,0.31403563285062375,0.11558565135145515,0.22581569700294835,0.04068065505176832,-0.008264451422556718,0.1914441334530821,0.18592358369293227,0.19676782347671806,0.1402149979795948,0.13245719631907782,0.2654658700590209,0.19553867987921347,1.0,0.3024315370950502
0.09315377681595705,0.09917186360327568,0.4499836595253961,0.2400918070453928,0.164353168980508,0.13506742046566078,0.18210579242715252,0.28872245030188504,0.42846918015965274,0.2031315006657174,0.2121679908756866,0.18622789863634392,0.2316423669493919,0.27262609539797955,0.21453580465649436,0.20512622368047884,0.3008356897825011,0.2774337178511197,0.20040921399874068,0.08314982238761148,0.2315286529591385,0.11459920432764104,0.21808258474901066,0.13647839249667493,0.050807732503797554,-0.09956213002741987,0.18979943739370853,0.17243810947598492,0.46349900273920985,0.08751396183664473,0.2162573246847036,-0.05958084683775766,0.16854534000414212,0.5593802972605643,0.3024315370950502,1.0
