GOOD_BigIntegerMath,GOOD_DoubleMath,GOOD_DoubleUtils,GOOD_ExecutionList,GOOD_ExecutionSequencer,GOOD_FakeTimeLimiter,GOOD_FluentFuture,GOOD_ForwardingBlockingDeque,GOOD_ForwardingBlockingQueue,GOOD_ForwardingExecutorService,GOOD_Funnels,GOOD_HashCode,GOOD_Hasher,GOOD_Hashing,GOOD_HashingInputStream,GOOD_IntMath,GOOD_LinearTransformation,GOOD_LittleEndianByteArray,GOOD_LongAdder,GOOD_LongMath,GOOD_MacHashFunction,GOOD_MathPreconditions,GOOD_MessageDigestHashFunction,GOOD_Murmur3_128HashFunction,GOOD_Murmur3_32HashFunction,GOOD_PairedStats,GOOD_PairedStatsAccumulator,GOOD_Preconditions,GOOD_Predicates,GOOD_Present,GOOD_PrimitiveSink,GOOD_Quantiles,GOOD_SmallCharMatcher,GOOD_Splitter,GOOD_StandardSystemProperty,GOOD_Stats,GOOD_StatsAccumulator,GOOD_Stopwatch,GOOD_Strings,GOOD_Suppliers,GOOD_Throwables,GOOD_ToDoubleRounder,NPE_ArgumentMatchingTool,NPE_BisectionSolver,NPE_BundleRevisionImpl,NPE_CategoryPlot,NPE_ClassUtils,NPE_ClassUtilsTest,NPE_CollatingIterator,NPE_ContentDispositionFilter,NPE_DETECT_CYCLE,NPE_DETECT_CYCLE_TEST,NPE_DatasetUtilities,NPE_DefaultIntervalCategoryDataset,NPE_ExceptionClient,NPE_ExceptionThrower,NPE_FilterListIterator,NPE_Hello,NPE_Invocation,NPE_LocaleUtils,NPE_Matchers,NPE_MathUtils,NPE_Node,NPE_NullReferenceException,NPE_PDAcroForm,NPE_PDAcroFrom2995,NPE_PDICCBased,NPE_Pointers,NPE_PolygonsSet,NPE_PolyhedronsSet,NPE_REVERSE_LINKED_LIST,NPE_REVERSE_LINKED_LIST_TEST,NPE_Resource,NPE_ResourceUser,NPE_Resources,NPE_ReturnsEmptyValues,NPE_RuntimeNullPointer,NPE_SimplexTableau,NPE_StrBuilder,NPE_StringUtils,NPE_SubLine-b,NPE_SubLine,NPE_TypeCheck,NPE_XYPlot
9.406030799396412e+19,1.0913240967833226e+20,1.3302136324584876e+20,1.4524980808580628e+20,1.0103697841679557e+20,1.4872240533874504e+20,1.1666745337404714e+20,1.4407367692273774e+20,1.4524980808576156e+20,1.4757395258927541e+20,9.933875699182133e+19,9.933875699181571e+19,1.4288786517797421e+20,6.65106816230081e+19,1.342943239556748e+20,1.0913240967826398e+20,1.2780279187918212e+20,1.0270712426368503e+20,1.19548565071371e+20,9.406030799398778e+19,1.1220716365731519e+20,1.4757395258910004e+20,1.0596847695587007e+20,0.0,6.390139593970976e+19,1.1371336747697719e+20,1.5323016451544003e+20,1.3680471549091357e+20,8.249634742461661e+19,1.2646450587096423e+20,1.5760905045406866e+20,1.0435054260254958e+20,1.1954856507128352e+20,1.010369784167978e+20,1.554350283920645e+20,9.223372036840271e+19,1.3043817825301185e+20,1.3429432395565189e+20,1.1954856507138893e+20,1.0270712426369075e+20,9.76109946356099e+19,1.3429432395564912e+20,1.4524980808572635e+20,1.4524980808577104e+20,9.406030799397785e+19,4.880549731787056e+19,1.010369784168069e+20,1.5760905045392186e+20,1.1519987981703786e+20,1.010369784168332e+20,1.7789395752303143e+20,1.7597072310328702e+20,8.84674767310878e+19,1.0596847695590777e+20,1.8721400533125533e+20,1.9434850842570388e+20,1.2511190542182536e+20,1.5868489263950535e+20,9.406030799393802e+19,1.3429432395566537e+20,1.2374452113687716e+20,9.933875699181416e+19,1.639582476928551e+20,1.943485084244083e+20,1.0596847695589006e+20,1.059684769558986e+20,9.933875699180403e+19,1.7597072310290494e+20,6.390139593973235e+19,1.0596847695596682e+20,1.8167935928675605e+20,1.730457982406608e+20,1.8261344955326693e+20,1.788478193610482e+20,1.769349534614407e+20,1.380427924502152e+20,1.7597072310293466e+20,7.826290695192078e+19,8.040749325461702e+19,5.833372668710139e+19,1.5323016451532204e+20,1.3302136324601148e+20,6.651068162306609e+19,3.1950697969871626e+19
1.181167940799435e+20,1.330213632460482e+20,1.565258139035535e+20,1.5760905045414045e+20,1.2374452113686707e+20,1.6186952230965756e+20,1.4169212980353945e+20,1.6906720208596877e+20,1.6906720208593643e+20,1.6602069666291407e+20,1.2646450587116344e+20,1.3043817825312206e+20,1.5868489263945594e+20,1.0596847695595941e+20,1.5433653386132976e+20,1.3555533118865696e+20,1.4986205729489407e+20,1.291272085157593e+20,1.4524980808596837e+20,1.2236185739228529e+20,1.4407367692292442e+20,1.700705770792425e+20,1.368047154910302e+20,1.3555533118866073e+20,0.0,1.4986205729505526e+20,1.7402623553881758e+20,1.6081498650888798e+20,1.091324096783522e+20,1.576090504542389e+20,1.7106806702299706e+20,1.2236185739225111e+20,1.4048621740696109e+20,1.1811679407989047e+20,1.6704237213155246e+20,1.2374452113688938e+20,1.4986205729495935e+20,1.5868489263951213e+20,1.3680471549103366e+20,1.2780279187933223e+20,1.278027918793478e+20,1.5760905045424656e+20,1.6186952230953894e+20,1.5975348984885762e+20,1.291272085158095e+20,7.1443932589206364e+19,1.1811679407991856e+20,1.7693495346154288e+20,1.4641649195339665e+20,1.3555533118874491e+20,1.8812061598689545e+20,1.8630298286816582e+20,1.237445211369448e+20,1.3429432395584016e+20,1.9347108404246685e+20,1.978192917663124e+20,1.4872240533877136e+20,1.740262355387609e+20,1.330213632460577e+20,1.4986205729487094e+20,1.4524980808603271e+20,1.237445211368815e+20,1.750011800606048e+20,1.9781929176504425e+20,1.2912720851573655e+20,1.2780279187931503e+20,1.3173610254183349e+20,1.863029828678047e+20,1.0596847695600953e+20,1.2646450587117917e+20,1.872140053316674e+20,1.8074044158425373e+20,1.8902287831406907e+20,1.8721400533198874e+20,1.872140053320904e+20,1.6081498650882775e+20,1.8721400533177994e+20,1.1220716365745344e+20,9.933875699188684e+19,7.826290695195984e+19,1.6291723242079437e+20,1.4986205729501102e+20,9.03702207925322e+19,4.880549731787962e+19
8.45336010431559e+19,1.0435054260252431e+20,1.3043817825297102e+20,1.4288786517797452e+20,1.0103697841677997e+20,1.4524980808588095e+20,1.195485650714155e+20,1.4757395258920496e+20,1.487224053386534e+20,1.4641649195325258e+20,9.585209390951062e+19,9.585209390951498e+19,1.4757395258922204e+20,7.826290695187312e+19,1.264645058709478e+20,1.0270712426366732e+20,1.195485650712323e+20,1.0756207731017323e+20,1.195485650713486e+20,8.846747673109293e+19,1.1371336747690172e+20,1.5099310773520574e+20,9.585209390941258e+19,1.0756207731012785e+20,8.652289912063872e+19,0.0,1.3302136324590305e+20,1.3302136324587384e+20,6.118092869612254e+19,1.2374452113672559e+20,1.576090504540724e+20,9.22337203684604e+19,1.1954856507126497e+20,9.585209390949058e+19,1.5099310773529782e+20,6.118092869613429e+19,1.2236185739210886e+20,1.291272085155892e+20,1.0270712426362937e+20,9.585209390950423e+19,9.40603079939486e+19,1.3043817825292852e+20,1.4641649195312847e+20,1.4288786517794459e+20,9.406030799397174e+19,6.118092869619006e+19,9.585209390950579e+19,1.5760905045391406e+20,1.1666745337404183e+20,9.761099463566954e+19,1.807404415839621e+20,1.7693495346146925e+20,9.223372036845172e+19,1.043505426024711e+20,1.8446744073523272e+20,1.925896622185493e+20,1.3043817825301938e+20,1.543365338613143e+20,9.585209390950434e+19,1.2912720851559447e+20,1.122071636573667e+20,9.761099463564586e+19,1.6499269484869832e+20,1.9695732996656067e+20,1.0596847695588563e+20,1.0596847695587988e+20,1.0913240967834647e+20,1.7693495346110176e+20,6.902139622526279e+19,9.76109946356806e+19,1.8354278608729955e+20,1.7007057707898172e+20,1.8074044158378184e+20,1.7304579824043963e+20,1.7979662081686333e+20,1.3926986362590159e+20,1.7402623553799035e+20,8.040749325458542e+19,7.37869762947974e+19,6.390139593973386e+19,1.4641649195317161e+20,1.3043817825308646e+20,7.605787426459086e+19,4.124817371234431e+19
6.390139593966759e+19,7.82629069519023e+19,1.1371336747686334e+20,1.2780279187914857e+20,9.585209390951457e+19,1.2096339023653143e+20,1.0756207731015187e+20,1.3429432395560324e+20,1.3680471549083646e+20,1.278027918791617e+20,8.652289912062496e+19,8.652289912063061e+19,1.304381782529072e+20,8.453360104312213e+19,1.1666745337390529e+20,8.040749325450165e+19,1.0270712426356564e+20,9.761099463563036e+19,1.0435054260244981e+20,6.651068162306797e+19,1.0596847695589907e+20,1.3429432395557057e+20,9.40603079939032e+19,1.0435054260246548e+20,8.040749325452622e+19,6.902139622521471e+19,0.0,1.2096339023655012e+20,6.902139622524948e+19,1.2096339023657012e+20,1.4288786517791493e+20,7.144393258915669e+19,1.0435054260236855e+20,8.65228991206292e+19,1.3429432395562728e+20,7.14439325891334e+19,9.40603079938763e+19,1.1954856507130297e+20,9.933875699178686e+19,8.453360104309372e+19,8.04074932545332e+19,1.1519987981694791e+20,1.3173610254154021e+20,1.264645058708759e+20,8.453360104313312e+19,5.534023222111659e+19,8.846747673103306e+19,1.4757395258899597e+20,1.0756207731012765e+20,9.223372036842992e+19,1.680578366338615e+20,1.649926948486342e+20,7.144393258913745e+19,9.93387569918046e+19,1.7979662081606156e+20,1.8812061598592336e+20,1.1954856507134381e+20,1.3555533118852751e+20,9.585209390954363e+19,1.2096339023658797e+20,9.761099463563207e+19,7.605787426456551e+19,1.4757395258903008e+20,1.9347108404084248e+20,9.406030799393948e+19,9.037022079242982e+19,9.933875699184361e+19,1.6602069666220006e+20,5.534023222108518e+19,8.249634742463439e+19,1.7106806702239367e+20,1.5760905045389253e+20,1.7304579824020616e+20,1.649926948484823e+20,1.6602069666259442e+20,1.304381782529918e+20,1.6602069666220638e+20,7.378697629475771e+19,7.144393258915447e+19,6.118092869617291e+19,1.3173610254163232e+20,1.0913240967831773e+20,6.1180928696167e+19,4.124817371234222e+19
8.846747673106619e+19,9.406030799394028e+19,1.1954856507127836e+20,1.2912720851552754e+20,9.223372036840992e+19,1.3043817825296717e+20,1.0596847695589818e+20,1.4048621740686552e+20,1.3926986362583802e+20,1.3680471549090002e+20,8.04074932544754e+19,9.037022079242578e+19,1.3302136324583327e+20,8.652289912066497e+19,1.1068046444182243e+20,9.585209390949682e+19,1.1519987981695307e+20,9.761099463562597e+19,1.1068046444202002e+20,8.249634742460075e+19,1.0103697841671053e+20,1.2912720851548946e+20,9.761099463556766e+19,9.761099463557779e+19,8.846747673106704e+19,1.0435054260249277e+20,1.3555533118855076e+20,0.0,7.378697629472482e+19,1.1954856507124857e+20,1.4407367692266044e+20,9.223372036842452e+19,1.1068046444199089e+20,9.223372036838815e+19,1.3926986362589674e+20,9.223372036844184e+19,1.2096339023660504e+20,1.2646450587101944e+20,8.846747673097945e+19,8.652289912060666e+19,8.453360104310933e+19,1.2096339023654632e+20,1.3680471549081684e+20,1.3302136324577283e+20,9.037022079247355e+19,4.880549731785443e+19,9.223372036842691e+19,1.475739525889489e+20,1.0913240967826591e+20,9.585209390953921e+19,1.7106806702245816e+20,1.64992694848565e+20,6.902139622523572e+19,9.761099463562892e+19,1.7693495346055735e+20,1.890228783132585e+20,1.195485650713366e+20,1.4288786517807132e+20,9.223372036840384e+19,1.1666745337392665e+20,1.0913240967827967e+20,9.406030799394795e+19,1.55435028391807e+20,1.9170418781569152e+20,9.585209390947616e+19,9.761099463558793e+19,1.0596847695592135e+20,1.6602069666219246e+20,6.651068162307381e+19,9.223372036842655e+19,1.750011800601387e+20,1.5975348984857326e+20,1.7597072310282948e+20,1.7106806702269202e+20,1.680578366341671e+20,1.3043817825292376e+20,1.6499269484822816e+20,8.24963474246137e+19,6.1180928696143995e+19,4.124817371233133e+19,1.3926986362586774e+20,1.1666745337403862e+20,6.902139622527611e+19,3.1950697969878405e+19
1.3302136324607807e+20,1.4757395258945318e+20,1.6395824769314046e+20,1.6499269484882018e+20,1.3302136324598771e+20,1.6805783663450702e+20,1.464164919533856e+20,1.690672020858903e+20,1.7106806702300486e+20,1.6906720208598516e+20,1.330213632459893e+20,1.4288786517821032e+20,1.7597072310365454e+20,1.2374452113688363e+20,1.629172324208394e+20,1.4641649195341529e+20,1.6395824769316667e+20,1.4048621740706752e+20,1.5433653386143102e+20,1.2912720851581477e+20,1.4986205729496203e+20,1.7597072310351194e+20,1.4169212980348966e+20,1.554350283922175e+20,1.392698636261211e+20,1.597534898491392e+20,1.7693495346188596e+20,1.6805783663452707e+20,0.0,1.67042372131639e+20,1.8630298286845864e+20,1.3804279245046987e+20,1.543365338613884e+20,1.3680471549108797e+20,1.7106806702307292e+20,1.4048621740710324e+20,1.55435028392128e+20,1.639582476931058e+20,1.4288786517816243e+20,1.3429432395582453e+20,1.3173610254183098e+20,1.649926948489503e+20,1.690672020858822e+20,1.680578366344049e+20,1.3302136324605336e+20,9.585209390961838e+19,1.3043817825311554e+20,1.8446744073627366e+20,1.4524980808595495e+20,1.3302136324605116e+20,1.9170418781795857e+20,1.8630298286808914e+20,1.3429432395589088e+20,1.3804279245038684e+20,1.9609157927178237e+20,2.0038293164753882e+20,1.5868489263953848e+20,1.769349534618124e+20,1.3680471549106238e+20,1.6395824769314518e+20,1.586848926396889e+20,1.3804279245045354e+20,1.835427860878024e+20,2.0207395683018536e+20,1.4524980808602563e+20,1.4288786517820865e+20,1.4048621740709516e+20,1.9081460442015872e+20,1.075620773102315e+20,1.3680471549111429e+20,1.9347108404293137e+20,1.83542786087606e+20,1.917041878177722e+20,1.8721400533191665e+20,1.9081460442049066e+20,1.6906720208599672e+20,1.9081460442017025e+20,1.1666745337414163e+20,1.209633902367622e+20,1.0270712426379387e+20,1.670423721315063e+20,1.5543502839221145e+20,1.07562077310257e+20,7.605787426462289e+19
7.378697629476067e+19,8.24963474245825e+19,1.1954856507128491e+20,1.2780279187914331e+20,8.453360104308325e+19,1.3043817825297973e+20,9.406030799391398e+19,1.317361025415967e+20,1.3429432395558137e+20,1.3555533118851935e+20,7.144393258910646e+19,6.651068162302171e+19,1.3429432395561856e+20,5.217527130125889e+19,1.0435054260226625e+20,9.037022079244771e+19,1.0435054260231147e+20,8.84674767310443e+19,9.037022079239478e+19,7.1443932589155385e+19,8.45336010430829e+19,1.3173610254152832e+20,7.826290695187356e+19,8.040749325446437e+19,7.378697629470027e+19,8.040749325454295e+19,1.3173610254172255e+20,1.1666745337392177e+20,4.124817371229921e+19,0.0,1.498620572947523e+20,8.040749325458843e+19,9.93387569916743e+19,7.82629069518909e+19,1.3429432395563703e+20,6.9021396225262084e+19,1.0270712426355789e+20,1.2374452113677119e+20,9.406030799393243e+19,6.390139593970513e+19,6.902139622523379e+19,1.1519987981692572e+20,1.3173610254156066e+20,1.2236185739194434e+20,7.605787426453509e+19,4.880549731787416e+19,7.826290695188172e+19,1.4641649195295688e+20,1.0270712426367635e+20,9.037022079250104e+19,1.7304579824037334e+20,1.6395824769275298e+20,7.378697629474363e+19,8.652289912061166e+19,1.8074044158343207e+20,1.8721400533074074e+20,1.091324096782089e+20,1.452498080858488e+20,8.652289912065773e+19,1.1519987981698638e+20,1.0435054260251502e+20,9.037022079246352e+19,1.5211574852857653e+20,1.9347108404085028e+20,9.761099463563736e+19,9.933875699182309e+19,8.846747673105726e+19,1.690672020853211e+20,5.534023222109571e+19,9.037022079248962e+19,1.7597072310294875e+20,1.608149865084982e+20,1.7205977426945363e+20,1.690672020855144e+20,1.7205977426997857e+20,1.2646450587098897e+20,1.660206966621747e+20,7.605787426459202e+19,6.651068162305076e+19,4.880549731787076e+19,1.3555533118844694e+20,1.0913240967825506e+20,6.390139593972399e+19,3.689348814740728e+19
7.826290695191732e+19,8.453360104311818e+19,1.1220716365726394e+20,1.22361857391998e+20,8.04074932545124e+19,1.1954856507129188e+20,1.0103697841678634e+20,1.1954856507123728e+20,1.181167940796641e+20,1.12207163657258e+20,6.90213962252119e+19,9.037022079245286e+19,2.608763565063144e+19,8.040749325456957e+19,1.0596847695574191e+20,8.453360104311515e+19,1.1220716365727344e+20,8.652289912061883e+19,9.933875699172059e+19,6.902139622525006e+19,9.585209390948847e+19,1.2374452113660704e+20,8.249634742455768e+19,1.0596847695589161e+20,4.518511039624359e+19,1.0913240967831128e+20,1.2780279187925266e+20,1.151998798169854e+20,7.14439325891339e+19,1.1666745337394263e+20,0.0,8.249634742460255e+19,1.027071242636297e+20,8.04074932545487e+19,1.2236185739195924e+20,8.846747673105421e+19,1.059684769558409e+20,1.1811679407979556e+20,8.249634742456621e+19,9.037022079245086e+19,8.040749325454369e+19,1.1371336747682166e+20,1.223618573920294e+20,1.1954856507118946e+20,7.826290695189506e+19,4.518511039627973e+19,7.605787426455172e+19,1.4407367692260513e+20,1.0103697841680509e+20,9.406030799399944e+19,1.5760905045360253e+20,1.5323016451505934e+20,8.453360104315847e+19,8.846747673107784e+19,1.7106806702193646e+20,1.8261344955242732e+20,1.1068046444199957e+20,1.3680471549090184e+20,9.585209390954023e+19,1.1371336747683283e+20,1.043505426025296e+20,8.846747673106866e+19,1.4524980808564276e+20,1.8630298286561378e+20,9.037022079244381e+19,9.037022079246459e+19,9.406030799395871e+19,1.576090504535363e+20,6.118092869616554e+19,9.585209390953965e+19,1.649926948482658e+20,1.487224053383961e+20,1.649926948481822e+20,1.5543502839162572e+20,1.5099310773494894e+20,1.3173610254170081e+20,1.597534898483398e+20,7.378697629475566e+19,6.902139622527646e+19,4.88054973178609e+19,1.3043817825287741e+20,1.1220716365734864e+20,5.833372668710067e+19,3.1950697969880654e+19
1.2374452113694027e+20,1.3555533118869481e+20,1.6081498650887995e+20,1.649926948488711e+20,1.3429432395582492e+20,1.670423721316036e+20,1.4407367692295212e+20,1.7402623553869745e+20,1.740262355386701e+20,1.7007057707938064e+20,1.368047154910724e+20,1.4169212980355485e+20,1.68057836634475e+20,1.291272085158216e+20,1.6602069666293504e+20,1.4048621740708743e+20,1.5760905045429354e+20,1.3555533118865511e+20,1.532301645154976e+20,1.2374452113696173e+20,1.5433653386145713e+20,1.7205977427016804e+20,1.4872240533886317e+20,1.532301645155222e+20,1.3173610254184846e+20,1.5323016451554764e+20,1.680578366345517e+20,1.6291723242088576e+20,1.1519987981713249e+20,1.6291723242091047e+20,1.7693495346167572e+20,0.0,1.4641649195329228e+20,1.3555533118872044e+20,1.6805783663446245e+20,1.2374452113689636e+20,1.4288786517809671e+20,1.6186952230968073e+20,1.416921298035322e+20,1.342943239558245e+20,1.2236185739220163e+20,1.5975348984898073e+20,1.7205977427022155e+20,1.6186952230955264e+20,1.3043817825317226e+20,8.65228991207262e+19,1.304381782531457e+20,1.769349534615155e+20,1.4288786517814829e+20,1.317361025418548e+20,1.881206159868643e+20,1.8812061598720596e+20,1.2236185739227405e+20,1.4169212980356936e+20,1.9609157927182365e+20,2.012302205499956e+20,1.5211574852888035e+20,1.7007057707931412e+20,1.404862174071016e+20,1.59753489848992e+20,1.5433653386151844e+20,1.2646450587116777e+20,1.8074044158438418e+20,2.0038293164633447e+20,1.3680471549104777e+20,1.3555533118866073e+20,1.3680471549108907e+20,1.917041878179991e+20,1.1068046444215443e+20,1.3302136324609597e+20,1.9170418781791122e+20,1.807404415842166e+20,1.9258966221946018e+20,1.89022878314429e+20,1.8630298286809832e+20,1.6291723242084064e+20,1.8812061598685934e+20,1.2236185739227798e+20,1.195485650714899e+20,9.761099463574104e+19,1.6602069666279873e+20,1.521157485289696e+20,1.0270712426378933e+20,8.040749325463434e+19
9.585209390951298e+19,1.0435054260246816e+20,1.3302136324585272e+20,1.3926986362582047e+20,1.0756207731012313e+20,1.4757395258925213e+20,1.2096339023664592e+20,1.5211574852877668e+20,1.4986205729476746e+20,1.4757395258926452e+20,1.0756207731012888e+20,1.0913240967825903e+20,1.509931077353199e+20,9.223372036835102e+19,1.355553311884871e+20,1.0756207731008817e+20,1.2912720851559567e+20,1.0270712426364572e+20,1.2511190542187189e+20,8.846747673103968e+19,1.251119054218705e+20,1.4407367692262416e+20,1.2096339023661182e+20,1.2511190542189157e+20,1.0756207731016806e+20,1.3173610254177472e+20,1.4641649195323807e+20,1.3804279245024322e+20,9.585209390951383e+19,1.3555533118847889e+20,1.6395824769301384e+20,9.933875699178796e+19,0.0,9.585209390949017e+19,1.4524980808575178e+20,1.1220716365739698e+20,1.23744521136714e+20,1.3804279245023184e+20,1.1519987981701423e+20,1.1068046444204794e+20,1.0270712426366866e+20,1.4048621740692116e+20,1.4288786517791174e+20,1.4407367692267497e+20,1.0435054260250919e+20,7.144393258919708e+19,1.0103697841681285e+20,1.6395824769285472e+20,1.2511190542190205e+20,1.0913240967830716e+20,1.75970723102943e+20,1.730457982405931e+20,9.761099463563965e+19,1.1519987981706895e+20,1.8721400533127365e+20,1.952219892692151e+20,1.3680471549098607e+20,1.5099310773525624e+20,1.0756207731011954e+20,1.2912720851556386e+20,1.3680471549109243e+20,1.059684769559394e+20,1.6499269484868796e+20,2.0038293164651876e+20,1.091324096782739e+20,1.0756207731011427e+20,1.0435054260243446e+20,1.7402623553797377e+20,9.223372036845853e+19,1.0596847695594281e+20,1.7979662081646114e+20,1.700705770790067e+20,1.8167935928666315e+20,1.75001180060398e+20,1.7007057707890983e+20,1.5433653386132704e+20,1.750011800601432e+20,9.037022079247439e+19,8.652289912066874e+19,8.04074932546201e+19,1.475739525891647e+20,1.2096339023659123e+20,8.249634742464677e+19,5.534023222111581e+19
1.1371336747703627e+20,1.3173610254184337e+20,1.586848926395141e+20,1.5868489263940508e+20,1.2646450587112102e+20,1.6704237213163772e+20,1.4407367692298048e+20,1.6805783663446216e+20,1.70070577079307e+20,1.670423721316236e+20,1.368047154910676e+20,1.2912720851571976e+20,1.740262355387655e+20,1.122071636573814e+20,1.5868489263949395e+20,1.3302136324601399e+20,1.4641649195326885e+20,1.3680471549107246e+20,1.4872240533882333e+20,1.0913240967835564e+20,1.4288786517814108e+20,1.7500118006079858e+20,1.4288786517816164e+20,1.509931077354745e+20,1.317361025418679e+20,1.5099310773547627e+20,1.6602069666292964e+20,1.6081498650886046e+20,1.137133674770405e+20,1.554350283920894e+20,1.8261344955403515e+20,1.1954856507145986e+20,1.4048621740697041e+20,0.0,1.6186952230958144e+20,1.2912720851577664e+20,1.4524980808589636e+20,1.543365338613178e+20,1.3302136324600018e+20,1.342943239558329e+20,1.1666745337410349e+20,1.5868489263953002e+20,1.7106806702306515e+20,1.565258139034204e+20,1.23744521136916e+20,8.846747673114132e+19,1.2096339023670687e+20,1.778939575234524e+20,1.3804279245036324e+20,1.2912720851579737e+20,1.8812061598688648e+20,1.8538748355444834e+20,1.1954856507147475e+20,1.4169212980357315e+20,1.9258966221903908e+20,1.9953204486691193e+20,1.5652581390363243e+20,1.700705770793389e+20,1.3043817825313382e+20,1.5975348984904306e+20,1.608149865091019e+20,1.223618573922548e+20,1.778939575234721e+20,2.0207395683025158e+20,1.3680471549104728e+20,1.3555533118866917e+20,1.3429432395582885e+20,1.853874835540893e+20,9.76109946356907e+19,1.2096339023672695e+20,1.890228783141598e+20,1.8074044158423915e+20,1.9081460442003312e+20,1.8992085428727205e+20,1.8812061598719456e+20,1.6499269484895132e+20,1.8630298286780596e+20,1.1666745337414038e+20,1.1371336747705708e+20,8.453360104320945e+19,1.6081498650875406e+20,1.404862174070085e+20,8.65228991207075e+19,7.378697629482368e+19
9.223372036844554e+19,1.010369784168127e+20,1.2780279187923032e+20,1.2511190542175502e+20,9.585209390947987e+19,1.3043817825295809e+20,1.059684769558566e+20,1.3804279245020478e+20,1.3926986362586361e+20,1.2780279187909642e+20,1.0270712426369265e+20,1.0596847695589384e+20,1.392698636258493e+20,7.378697629472106e+19,1.291272085155822e+20,1.0596847695591938e+20,1.1954856507127223e+20,1.0270712426368863e+20,1.2511190542192529e+20,8.65228991206595e+19,1.223618573922034e+20,1.4288786517796015e+20,1.1811679407987945e+20,1.075620773100933e+20,9.933875699180603e+19,1.1068046444205885e+20,1.3429432395570335e+20,1.317361025417225e+20,8.652289912067942e+19,1.2374452113674982e+20,1.5433653386121567e+20,9.585209390955241e+19,1.1371336747687508e+20,1.0596847695593569e+20,0.0,9.933875699181104e+19,1.1220716365724094e+20,1.1954856507126163e+20,1.1666745337411414e+20,9.933875699179613e+19,9.761099463567747e+19,1.3043817825297742e+20,1.3926986362585847e+20,1.2780279187908497e+20,9.585209390952848e+19,6.118092869619307e+19,1.0270712426372437e+20,1.5652581390331196e+20,1.181167940798621e+20,1.0435054260254446e+20,1.759707231030707e+20,1.6499269484858003e+20,9.58520939095478e+19,1.0435054260246538e+20,1.8261344955294243e+20,1.844674407347703e+20,1.1811679407973866e+20,1.4288786517802554e+20,1.0596847695591172e+20,1.2511190542181099e+20,1.122071636573579e+20,1.0435054260256124e+20,1.554350283918307e+20,1.908146044179666e+20,1.0756207731012426e+20,1.0270712426364319e+20,1.0270712426368777e+20,1.7500118006026492e+20,8.65228991206755e+19,9.223372036840602e+19,1.7304579824027753e+20,1.6186952230933322e+20,1.7304579824016943e+20,1.6499269484844486e+20,1.670423721312862e+20,1.3302136324583655e+20,1.700705770787173e+20,9.406030799400046e+19,8.846747673109345e+19,7.3786976294814605e+19,1.36804715490825e+20,1.2096339023664312e+20,7.1443932589168075e+19,5.5340232221115195e+19
1.1068046444210183e+20,1.2236185739223282e+20,1.5433653386133838e+20,1.5975348984890016e+20,1.3302136324602377e+20,1.5652581390350752e+20,1.3173610254178814e+20,1.639582476930497e+20,1.649926948488496e+20,1.618695223096481e+20,1.2912720851575823e+20,1.2511190542192017e+20,1.660206966628871e+20,1.1954856507144839e+20,1.521157485288126e+20,1.223618573921714e+20,1.4641649195328184e+20,1.2374452113686646e+20,1.4169212980348648e+20,1.1068046444212547e+20,1.4288786517814247e+20,1.6081498650865723e+20,1.3429432395575483e+20,1.4169212980351153e+20,1.1666745337408966e+20,1.3302136324600975e+20,1.5975348984898142e+20,1.5323016451537676e+20,1.0270712426369717e+20,1.532301645154012e+20,1.750011800607451e+20,1.2096339023676413e+20,1.3429432395566742e+20,1.1811679407988718e+20,1.660206966628502e+20,0.0,1.2912720851566207e+20,1.5433653386132455e+20,1.3555533118864402e+20,1.2374452113685884e+20,1.1811679407990058e+20,1.5099310773531905e+20,1.6906720208594495e+20,1.597534898488688e+20,1.2511190542199783e+20,8.040749325463485e+19,1.2374452113689638e+20,1.7402623553841663e+20,1.380427924503556e+20,1.3173610254188406e+20,1.8812061598689778e+20,1.8261344955364724e+20,1.1068046444214518e+20,1.2780279187932917e+20,1.917041878173817e+20,1.986775139814559e+20,1.5323016451548283e+20,1.7007057707933778e+20,1.2236185739222653e+20,1.5433653386134697e+20,1.440736769229803e+20,1.1954856507143835e+20,1.7693495346155438e+20,1.9953204486565996e+20,1.3302136324603155e+20,1.3302136324603416e+20,1.3043817825315314e+20,1.8446744073576147e+20,9.93387569918728e+19,1.3043817825318111e+20,1.8902287831416203e+20,1.769349534613777e+20,1.8721400533158783e+20,1.8354278608748213e+20,1.8812061598720967e+20,1.5652581390351037e+20,1.8446744073575373e+20,1.027071242637577e+20,1.0103697841685383e+20,8.249634742466637e+19,1.6186952230956234e+20,1.4757395258937392e+20,9.037022079253427e+19,5.833372668711866e+19
